   -7.329   -8.181   -7.440   -8.851  -17.831   -1.677   -5.504   -0.838   -3.658   -4.325    2.782   -1.298    6.942    4.054   16.150   -0.485   -0.956    5.707    8.271   -2.864   -1.120    3.281   14.277   19.335   13.705   -1.072   -7.238    5.491    2.559    0.058   -6.346
   -7.031   -8.023   -7.347   -8.855  -17.936   -1.549   -5.534   -0.986   -3.535   -4.376    2.830   -1.603    7.262    4.300   16.253   -0.524   -1.294    5.549    8.147   -2.979   -1.368    2.901   13.959   19.025   13.540   -1.345   -7.408    5.330    2.512    0.012   -6.151
   -6.794   -7.905   -7.288   -8.831  -17.956   -1.396   -5.553   -1.136   -3.393   -4.382    2.849   -1.843    7.551    4.494   16.383   -0.540   -1.621    5.415    8.072   -3.108   -1.598    2.552   13.646   18.731   13.390   -1.595   -7.564    5.192    2.454   -0.069   -5.987
   -6.637   -7.821   -7.248   -8.788  -17.926   -1.242   -5.549   -1.278   -3.217   -4.340    2.850   -2.034    7.817    4.671   16.530   -0.529   -1.922    5.298    8.033   -3.232   -1.799    2.252   13.332   18.416   13.234   -1.806   -7.693    5.077    2.389   -0.171   -5.849
   -6.550   -7.743   -7.228   -8.728  -17.840   -1.081   -5.536   -1.402   -3.027   -4.258    2.803   -2.158    8.042    4.795   16.701   -0.524   -2.199    5.209    8.018   -3.334   -1.977    1.984   13.011   18.101   13.072   -1.992   -7.773    4.971    2.311   -0.310   -5.744
   -6.527   -7.689   -7.226   -8.625  -17.710   -0.936   -5.495   -1.514   -2.840   -4.131    2.729   -2.260    8.230    4.876   16.881   -0.510   -2.438    5.130    8.016   -3.419   -2.115    1.762   12.695   17.769   12.887   -2.135   -7.806    4.860    2.212   -0.460   -5.670
   -6.545   -7.623   -7.207   -8.517  -17.561   -0.797   -5.430   -1.602   -2.641   -3.965    2.615   -2.328    8.391    4.925   17.060   -0.506   -2.664    5.074    8.000   -3.466   -2.225    1.563   12.371   17.409   12.687   -2.256   -7.777    4.733    2.092   -0.633   -5.632
   -6.595   -7.532   -7.178   -8.370  -17.397   -0.677   -5.346   -1.666   -2.442   -3.761    2.461   -2.393    8.514    4.944   17.230   -0.493   -2.848    5.021    7.980   -3.472   -2.304    1.384   12.042   17.035   12.441   -2.338   -7.685    4.581    1.955   -0.805   -5.628
   -6.625   -7.416   -7.122   -8.209  -17.217   -0.584   -5.250   -1.710   -2.267   -3.551    2.292   -2.448    8.612    4.944   17.381   -0.492   -2.991    4.979    7.944   -3.431   -2.348    1.232   11.711   16.633   12.179   -2.392   -7.534    4.404    1.790   -0.984   -5.658
   -6.636   -7.263   -7.013   -8.020  -17.039   -0.521   -5.140   -1.728   -2.104   -3.314    2.107   -2.501    8.671    4.935   17.505   -0.485   -3.114    4.939    7.884   -3.355   -2.368    1.086   11.383   16.227   11.892   -2.436   -7.332    4.180    1.598   -1.169   -5.723
   -6.595   -7.083   -6.858   -7.834  -16.866   -0.478   -5.028   -1.733   -1.952   -3.090    1.927   -2.554    8.715    4.930   17.609   -0.470   -3.191    4.896    7.808   -3.235   -2.353    0.957   11.062   15.807   11.595   -2.461   -7.098    3.920    1.383   -1.357   -5.808
   -6.486   -6.864   -6.659   -7.647  -16.695   -0.468   -4.924   -1.726   -1.825   -2.868    1.754   -2.602    8.744    4.948   17.690   -0.447   -3.233    4.851    7.728   -3.083   -2.320    0.842   10.740   15.378   11.280   -2.478   -6.834    3.644    1.150   -1.555   -5.909
   -6.314   -6.624   -6.424   -7.460  -16.524   -0.486   -4.828   -1.726   -1.700   -2.659    1.594   -2.637    8.765    4.990   17.759   -0.416   -3.254    4.813    7.642   -2.909   -2.267    0.730   10.436   14.952   10.966   -2.480   -6.557    3.334    0.888   -1.766   -6.013
   -6.087   -6.367   -6.172   -7.288  -16.340   -0.513   -4.749   -1.736   -1.596   -2.466    1.448   -2.669    8.796    5.059   17.800   -0.361   -3.248    4.780    7.576   -2.709   -2.199    0.634   10.131   14.538   10.665   -2.485   -6.288    3.020    0.610   -2.006   -6.112
   -5.817   -6.113   -5.910   -7.128  -16.155   -0.537   -4.693   -1.776   -1.478   -2.291    1.322   -2.701    8.844    5.170   17.833   -0.307   -3.240    4.748    7.525   -2.503   -2.121    0.557    9.841   14.120   10.377   -2.473   -6.031    2.709    0.315   -2.264   -6.198
   -5.503   -5.864   -5.670   -6.977  -15.959   -0.549   -4.658   -1.844   -1.361   -2.139    1.212   -2.722    8.912    5.303   17.866   -0.236   -3.218    4.721    7.507   -2.287   -2.042    0.488    9.574   13.713   10.104   -2.442   -5.792    2.411    0.019   -2.541   -6.261
   -5.174   -5.625   -5.465   -6.837  -15.738   -0.548   -4.646   -1.951   -1.246   -2.012    1.107   -2.731    9.002    5.468   17.894   -0.165   -3.205    4.721    7.511   -2.072   -1.977    0.430    9.324   13.303    9.859   -2.414   -5.578    2.125   -0.278   -2.830   -6.300
   -4.837   -5.414   -5.312   -6.684  -15.493   -0.518   -4.653   -2.100   -1.134   -1.899    1.005   -2.746    9.112    5.649   17.923   -0.092   -3.202    4.742    7.543   -1.859   -1.923    0.392    9.084   12.899    9.632   -2.358   -5.378    1.870   -0.567   -3.127   -6.310
   -4.516   -5.224   -5.219   -6.526  -15.232   -0.441   -4.685   -2.283   -1.009   -1.812    0.908   -2.757    9.257    5.838   17.944   -0.019   -3.213    4.769    7.592   -1.651   -1.897    0.359    8.844   12.498    9.430   -2.300   -5.202    1.651   -0.826   -3.411   -6.294
   -4.194   -5.063   -5.192   -6.341  -14.942   -0.335   -4.731   -2.501   -0.902   -1.731    0.804   -2.787    9.409    6.006   17.968    0.060   -3.246    4.818    7.658   -1.450   -1.892    0.334    8.633   12.101    9.247   -2.223   -5.037    1.456   -1.069   -3.680   -6.257
   -3.895   -4.928   -5.233   -6.130  -14.633   -0.188   -4.789   -2.736   -0.813   -1.669    0.699   -2.806    9.567    6.169   17.969    0.121   -3.279    4.873    7.719   -1.252   -1.907    0.321    8.411   11.702    9.091   -2.148   -4.883    1.283   -1.280   -3.907   -6.205
   -3.614   -4.830   -5.331   -5.877  -14.318   -0.010   -4.858   -2.993   -0.732   -1.618    0.581   -2.841    9.724    6.292   17.964    0.185   -3.326    4.932    7.784   -1.056   -1.955    0.294    8.199   11.311    8.942   -2.068   -4.726    1.137   -1.452   -4.099   -6.140
   -3.342   -4.754   -5.474   -5.605  -13.995    0.191   -4.923   -3.252   -0.679   -1.574    0.449   -2.863    9.856    6.395   17.929    0.257   -3.373    4.995    7.822   -0.853   -2.011    0.269    7.980   10.919    8.807   -2.006   -4.566    0.993   -1.589   -4.240   -6.065
   -3.103   -4.710   -5.638   -5.318  -13.674    0.419   -4.979   -3.504   -0.633   -1.542    0.321   -2.889    9.969    6.458   17.868    0.336   -3.400    5.050    7.829   -0.649   -2.072    0.227    7.751   10.528    8.672   -1.951   -4.406    0.854   -1.691   -4.318   -5.991
   -2.864   -4.701   -5.828   -5.007  -13.375    0.649   -5.032   -3.738   -0.613   -1.511    0.189   -2.905   10.049    6.494   17.775    0.417   -3.412    5.091    7.812   -0.438   -2.138    0.165    7.517   10.140    8.545   -1.909   -4.238    0.710   -1.768   -4.358   -5.922
   -2.661   -4.733   -6.004   -4.701  -13.079    0.883   -5.075   -3.951   -0.585   -1.494    0.063   -2.896   10.089    6.501   17.659    0.528   -3.391    5.108    7.769   -0.225   -2.187    0.099    7.257    9.749    8.396   -1.895   -4.069    0.563   -1.815   -4.350   -5.850
   -2.471   -4.795   -6.162   -4.410  -12.825    1.119   -5.102   -4.131   -0.565   -1.472   -0.048   -2.877   10.108    6.494   17.514    0.664   -3.340    5.106    7.697   -0.008   -2.217   -0.003    6.974    9.349    8.244   -1.902   -3.911    0.399   -1.852   -4.320   -5.792
   -2.307   -4.886   -6.300   -4.143  -12.588    1.333   -5.133   -4.263   -0.545   -1.450   -0.139   -2.827   10.090    6.484   17.359    0.827   -3.243    5.083    7.610    0.223   -2.224   -0.106    6.676    8.929    8.062   -1.918   -3.754    0.228   -1.878   -4.277   -5.738
   -2.172   -5.019   -6.392   -3.905  -12.384    1.530   -5.150   -4.352   -0.517   -1.413   -0.212   -2.744   10.051    6.470   17.199    1.022   -3.104    5.049    7.511    0.460   -2.209   -0.230    6.350    8.508    7.846   -1.944   -3.602    0.042   -1.904   -4.237   -5.688
   -2.071   -5.188   -6.442   -3.701  -12.205    1.717   -5.175   -4.398   -0.461   -1.352   -0.259   -2.644    9.996    6.472   17.041    1.252   -2.934    4.985    7.422    0.687   -2.169   -0.373    6.022    8.065    7.589   -1.970   -3.472   -0.163   -1.952   -4.215   -5.646
   -1.984   -5.384   -6.454   -3.531  -12.043    1.873   -5.204   -4.393   -0.401   -1.275   -0.285   -2.516    9.932    6.488   16.904    1.508   -2.741    4.919    7.345    0.915   -2.113   -0.517    5.675    7.605    7.307   -1.994   -3.349   -0.372   -2.017   -4.233   -5.609
   -1.928   -5.614   -6.423   -3.387  -11.904    2.005   -5.232   -4.354   -0.306   -1.155   -0.285   -2.374    9.865    6.525   16.796    1.780   -2.534    4.840    7.283    1.120   -2.042   -0.669    5.321    7.134    6.985   -2.006   -3.249   -0.576   -2.103   -4.290   -5.577
   -1.883   -5.864   -6.355   -3.286  -11.771    2.108   -5.265   -4.280   -0.212   -1.001   -0.267   -2.211    9.808    6.586   16.721    2.040   -2.319    4.757    7.252    1.314   -1.966   -0.811    4.983    6.646    6.637   -1.981   -3.148   -0.779   -2.216   -4.382   -5.545
   -1.851   -6.126   -6.249   -3.199  -11.636    2.182   -5.302   -4.194   -0.093   -0.806   -0.246   -2.049    9.752    6.657   16.682    2.291   -2.118    4.664    7.255    1.486   -1.882   -0.941    4.649    6.178    6.268   -1.933   -3.054   -0.966   -2.358   -4.531   -5.511
   -1.811   -6.390   -6.136   -3.129  -11.496    2.222   -5.340   -4.099    0.028   -0.566   -0.222   -1.899    9.701    6.749   16.672    2.523   -1.943    4.568    7.269    1.650   -1.813   -1.057    4.339    5.724    5.887   -1.851   -2.957   -1.111   -2.502   -4.705   -5.469
   -1.760   -6.655   -6.008   -3.080  -11.346    2.229   -5.356   -4.013    0.130   -0.288   -0.196   -1.757    9.655    6.857   16.675    2.717   -1.795    4.463    7.297    1.787   -1.758   -1.161    4.066    5.291    5.525   -1.746   -2.856   -1.222   -2.646   -4.901   -5.417
   -1.706   -6.897   -5.875   -3.025  -11.181    2.206   -5.361   -3.955    0.240    0.021   -0.180   -1.651    9.604    6.960   16.678    2.882   -1.698    4.351    7.325    1.899   -1.718   -1.240    3.813    4.919    5.183   -1.628   -2.748   -1.290   -2.779   -5.094   -5.349
   -1.624   -7.102   -5.754   -2.973  -11.003    2.145   -5.348   -3.937    0.315    0.337   -0.174   -1.576    9.546    7.062   16.680    2.997   -1.639    4.218    7.345    2.004   -1.706   -1.328    3.611    4.605    4.863   -1.503   -2.634   -1.295   -2.872   -5.278   -5.263
   -1.541   -7.253   -5.646   -2.924  -10.813    2.070   -5.309   -3.954    0.369    0.650   -0.180   -1.552    9.482    7.153   16.650    3.080   -1.640    4.079    7.329    2.092   -1.727   -1.417    3.435    4.350    4.596   -1.380   -2.513   -1.248   -2.919   -5.425   -5.156
   -1.438   -7.352   -5.559   -2.875  -10.621    1.978   -5.237   -4.016    0.400    0.953   -0.198   -1.557    9.394    7.234   16.567    3.139   -1.675    3.910    7.258    2.179   -1.777   -1.511    3.295    4.178    4.371   -1.274   -2.375   -1.144   -2.907   -5.519   -5.018
   -1.338   -7.381   -5.493   -2.817  -10.425    1.879   -5.149   -4.116    0.399    1.204   -0.227   -1.614    9.287    7.292   16.445    3.184   -1.753    3.733    7.150    2.259   -1.859   -1.627    3.185    4.071    4.178   -1.196   -2.234   -1.002   -2.835   -5.563   -4.865
   -1.238   -7.350   -5.452   -2.763  -10.236    1.790   -5.047   -4.248    0.386    1.405   -0.261   -1.703    9.160    7.343   16.251    3.236   -1.851    3.530    6.983    2.345   -1.968   -1.766    3.089    4.029    4.023   -1.153   -2.097   -0.817   -2.689   -5.534   -4.683
   -1.152   -7.244   -5.418   -2.714  -10.068    1.719   -4.938   -4.398    0.358    1.546   -0.312   -1.806    8.999    7.386   16.005    3.289   -1.966    3.330    6.774    2.431   -2.090   -1.915    3.003    4.024    3.897   -1.146   -1.956   -0.619   -2.500   -5.455   -4.485
   -1.074   -7.094   -5.406   -2.665   -9.901    1.678   -4.830   -4.551    0.322    1.624   -0.369   -1.918    8.820    7.404   15.706    3.346   -2.076    3.123    6.528    2.529   -2.224   -2.077    2.918    4.061    3.788   -1.168   -1.818   -0.413   -2.259   -5.324   -4.278
   -1.016   -6.904   -5.399   -2.613   -9.757    1.668   -4.730   -4.697    0.293    1.661   -0.449   -2.018    8.624    7.412   15.381    3.415   -2.168    2.929    6.251    2.625   -2.357   -2.249    2.809    4.102    3.683   -1.223   -1.681   -0.224   -1.998   -5.154   -4.067
   -0.975   -6.706   -5.399   -2.564   -9.609    1.697   -4.653   -4.819    0.270    1.657   -0.534   -2.079    8.400    7.422   15.029    3.498   -2.231    2.764    5.972    2.730   -2.486   -2.406    2.684    4.118    3.566   -1.294   -1.554   -0.056   -1.718   -4.944   -3.855
   -0.959   -6.509   -5.383   -2.509   -9.470    1.782   -4.592   -4.915    0.272    1.635   -0.648   -2.118    8.175    7.420   14.674    3.572   -2.256    2.613    5.691    2.838   -2.599   -2.562    2.539    4.101    3.443   -1.369   -1.419    0.061   -1.464   -4.731   -3.660
   -0.968   -6.346   -5.345   -2.427   -9.323    1.910   -4.558   -4.978    0.302    1.614   -0.772   -2.110    7.933    7.420   14.324    3.641   -2.252    2.487    5.429    2.941   -2.690   -2.685    2.349    4.028    3.308   -1.450   -1.296    0.137   -1.227   -4.516   -3.480
   -1.005   -6.224   -5.300   -2.328   -9.145    2.077   -4.535   -4.998    0.351    1.624   -0.916   -2.073    7.702    7.399   13.997    3.675   -2.214    2.393    5.203    3.033   -2.775   -2.794    2.140    3.885    3.151   -1.509   -1.173    0.168   -1.031   -4.314   -3.332
   -1.078   -6.152   -5.228   -2.196   -8.937    2.276   -4.521   -4.992    0.438    1.666   -1.085   -2.000    7.474    7.379   13.702    3.689   -2.157    2.312    4.994    3.123   -2.841   -2.874    1.893    3.657    2.979   -1.568   -1.044    0.149   -0.888   -4.139   -3.201
   -1.173   -6.138   -5.130   -2.013   -8.681    2.501   -4.502   -4.967    0.545    1.764   -1.265   -1.914    7.256    7.332   13.425    3.682   -2.078    2.236    4.825    3.198   -2.888   -2.945    1.619    3.371    2.781   -1.600   -0.920    0.098   -0.786   -3.993   -3.095
   -1.283   -6.174   -5.020   -1.795   -8.388    2.736   -4.462   -4.930    0.674    1.911   -1.454   -1.819    7.045    7.275   13.175    3.643   -1.985    2.159    4.675    3.253   -2.920   -3.000    1.327    3.016    2.572   -1.609   -0.789    0.004   -0.734   -3.875   -3.002
   -1.412   -6.254   -4.895   -1.516   -8.049    2.972   -4.397   -4.900    0.827    2.124   -1.639   -1.743    6.837    7.191   12.941    3.588   -1.908    2.081    4.550    3.291   -2.935   -3.033    1.016    2.600    2.351   -1.604   -0.667   -0.094   -0.721   -3.791   -2.922
   -1.518   -6.371   -4.755   -1.209   -7.681    3.196   -4.296   -4.898    0.979    2.380   -1.811   -1.689    6.635    7.098   12.705    3.518   -1.825    1.961    4.441    3.291   -2.923   -3.070    0.691    2.152    2.120   -1.591   -0.550   -0.197   -0.739   -3.745   -2.845
   -1.619   -6.492   -4.622   -0.877   -7.283    3.396   -4.178   -4.915    1.142    2.663   -1.953   -1.670    6.430    6.974   12.477    3.465   -1.753    1.817    4.323    3.288   -2.891   -3.100    0.365    1.693    1.875   -1.566   -0.446   -0.282   -0.763   -3.706   -2.759
   -1.693   -6.608   -4.474   -0.544   -6.886    3.578   -4.031   -4.956    1.305    2.962   -2.069   -1.674    6.205    6.844   12.230    3.427   -1.694    1.641    4.210    3.261   -2.842   -3.117    0.052    1.228    1.635   -1.531   -0.347   -0.334   -0.785   -3.683   -2.653
   -1.727   -6.694   -4.339   -0.202   -6.491    3.707   -3.865   -5.034    1.450    3.255   -2.141   -1.728    5.965    6.691   11.981    3.426   -1.638    1.415    4.089    3.217   -2.760   -3.130   -0.238    0.794    1.381   -1.494   -0.262   -0.347   -0.798   -3.668   -2.529
   -1.707   -6.753   -4.210    0.100   -6.113    3.812   -3.710   -5.130    1.568    3.531   -2.168   -1.805    5.697    6.532   11.710    3.456   -1.596    1.170    3.953    3.171   -2.667   -3.125   -0.502    0.400    1.141   -1.457   -0.190   -0.300   -0.779   -3.642   -2.383
   -1.652   -6.766   -4.083    0.367   -5.764    3.882   -3.554   -5.238    1.666    3.757   -2.154   -1.910    5.401    6.381   11.421    3.520   -1.566    0.891    3.801    3.123   -2.563   -3.115   -0.732    0.052    0.924   -1.411   -0.131   -0.200   -0.717   -3.593   -2.213
   -1.555   -6.755   -3.967    0.607   -5.450    3.935   -3.425   -5.357    1.732    3.943   -2.106   -2.043    5.084    6.217   11.129    3.613   -1.550    0.603    3.641    3.077   -2.470   -3.105   -0.917   -0.224    0.727   -1.365   -0.089   -0.049   -0.603   -3.512   -2.028
   -1.428   -6.712   -3.843    0.783   -5.152    3.966   -3.319   -5.461    1.755    4.068   -2.032   -2.188    4.739    6.071   10.825    3.712   -1.557    0.310    3.474    3.043   -2.392   -3.094   -1.058   -0.436    0.572   -1.321   -0.051    0.139   -0.458   -3.410   -1.841
   -1.287   -6.655   -3.710    0.932   -4.885    3.988   -3.228   -5.555    1.746    4.145   -1.952   -2.363    4.396    5.928   10.523    3.797   -1.589    0.026    3.304    3.019   -2.349   -3.097   -1.151   -0.588    0.464   -1.268   -0.015    0.353   -0.277   -3.284   -1.663
   -1.141   -6.613   -3.585    1.050   -4.629    4.027   -3.161   -5.631    1.706    4.183   -1.878   -2.527    4.052    5.802   10.221    3.852   -1.635   -0.244    3.122    3.010   -2.344   -3.117   -1.223   -0.671    0.392   -1.198    0.038    0.560   -0.076   -3.128   -1.494
   -0.990   -6.592   -3.460    1.155   -4.383    4.063   -3.099   -5.679    1.643    4.188   -1.819   -2.695    3.723    5.681    9.939    3.877   -1.703   -0.484    2.941    3.022   -2.394   -3.169   -1.257   -0.713    0.368   -1.124    0.104    0.751    0.130   -2.961   -1.352
   -0.850   -6.609   -3.329    1.254   -4.131    4.116   -3.057   -5.705    1.549    4.150   -1.780   -2.850    3.420    5.576    9.676    3.840   -1.795   -0.691    2.768    3.046   -2.487   -3.260   -1.294   -0.719    0.377   -1.049    0.181    0.890    0.322   -2.788   -1.246
   -0.724   -6.660   -3.210    1.356   -3.881    4.198   -3.006   -5.711    1.462    4.101   -1.781   -2.990    3.161    5.472    9.423    3.743   -1.892   -0.868    2.607    3.098   -2.626   -3.393   -1.338   -0.709    0.416   -0.953    0.292    0.985    0.487   -2.630   -1.174
   -0.596   -6.732   -3.107    1.477   -3.620    4.270   -2.951   -5.698    1.366    4.031   -1.811   -3.084    2.922    5.385    9.191    3.604   -1.979   -1.027    2.446    3.175   -2.784   -3.566   -1.406   -0.698    0.455   -0.852    0.437    1.007    0.614   -2.481   -1.130
   -0.481   -6.836   -3.007    1.611   -3.360    4.369   -2.898   -5.669    1.291    3.959   -1.870   -3.138    2.722    5.305    8.969    3.427   -2.055   -1.167    2.304    3.267   -2.961   -3.773   -1.518   -0.705    0.479   -0.752    0.604    0.978    0.706   -2.363   -1.118
   -0.362   -6.939   -2.931    1.763   -3.104    4.472   -2.840   -5.625    1.236    3.873   -1.944   -3.133    2.544    5.220    8.764    3.222   -2.112   -1.297    2.164    3.380   -3.131   -3.986   -1.677   -0.734    0.466   -0.663    0.798    0.893    0.758   -2.259   -1.123
   -0.252   -7.012   -2.875    1.912   -2.854    4.571   -2.777   -5.563    1.216    3.789   -2.024   -3.078    2.398    5.135    8.556    3.023   -2.148   -1.421    2.049    3.498   -3.287   -4.224   -1.894   -0.805    0.413   -0.567    0.999    0.784    0.788   -2.180   -1.140
   -0.131   -7.058   -2.829    2.085   -2.626    4.665   -2.704   -5.505    1.218    3.710   -2.107   -2.977    2.251    5.048    8.351    2.838   -2.145   -1.547    1.930    3.620   -3.406   -4.434   -2.157   -0.914    0.302   -0.509    1.208    0.652    0.801   -2.117   -1.156
   -0.000   -7.061   -2.797    2.252   -2.414    4.761   -2.630   -5.449    1.260    3.635   -2.166   -2.841    2.102    4.951    8.132    2.693   -2.120   -1.684    1.805    3.746   -3.484   -4.620   -2.443   -1.048    0.129   -0.459    1.410    0.544    0.812   -2.072   -1.157
    0.132   -7.000   -2.780    2.403   -2.219    4.858   -2.561   -5.398    1.336    3.575   -2.208   -2.675    1.946    4.853    7.891    2.600   -2.077   -1.823    1.671    3.863   -3.521   -4.767   -2.754   -1.196   -0.111   -0.447    1.589    0.450    0.833   -2.025   -1.138
    0.266   -6.896   -2.773    2.561   -2.051    4.935   -2.468   -5.362    1.416    3.542   -2.223   -2.530    1.793    4.740    7.647    2.541   -2.023   -1.969    1.523    3.947   -3.512   -4.856   -3.055   -1.359   -0.391   -0.470    1.735    0.408    0.869   -1.985   -1.097
    0.401   -6.749   -2.767    2.710   -1.892    5.026   -2.377   -5.351    1.511    3.523   -2.205   -2.402    1.620    4.616    7.362    2.527   -1.963   -2.108    1.346    4.008   -3.465   -4.892   -3.328   -1.500   -0.693   -0.526    1.837    0.405    0.930   -1.938   -1.032
    0.541   -6.578   -2.765    2.848   -1.742    5.096   -2.289   -5.371    1.598    3.527   -2.162   -2.328    1.444    4.494    7.072    2.553   -1.914   -2.235    1.148    4.040   -3.388   -4.861   -3.538   -1.622   -1.022   -0.628    1.889    0.454    1.011   -1.893   -0.939
    0.667   -6.414   -2.769    2.988   -1.587    5.170   -2.185   -5.436    1.678    3.558   -2.114   -2.296    1.260    4.372    6.771    2.586   -1.880   -2.343    0.907    4.039   -3.290   -4.773   -3.697   -1.697   -1.337   -0.759    1.906    0.555    1.099   -1.863   -0.812
    0.786   -6.266   -2.783    3.134   -1.414    5.247   -2.101   -5.539    1.718    3.612   -2.063   -2.343    1.084    4.240    6.461    2.614   -1.865   -2.418    0.649    3.986   -3.184   -4.638   -3.779   -1.734   -1.613   -0.935    1.862    0.677    1.202   -1.825   -0.675
    0.886   -6.161   -2.806    3.293   -1.221    5.317   -2.022   -5.690    1.735    3.676   -2.029   -2.457    0.931    4.107    6.163    2.631   -1.869   -2.468    0.387    3.907   -3.082   -4.481   -3.775   -1.735   -1.858   -1.107    1.790    0.824    1.307   -1.799   -0.515
    0.974   -6.110   -2.842    3.447   -1.001    5.372   -1.971   -5.880    1.717    3.755   -2.023   -2.614    0.798    3.992    5.888    2.611   -1.891   -2.486    0.130    3.789   -2.990   -4.306   -3.718   -1.713   -2.043   -1.293    1.687    0.982    1.404   -1.775   -0.337
    1.031   -6.135   -2.905    3.624   -0.747    5.437   -1.956   -6.101    1.680    3.840   -2.064   -2.806    0.688    3.877    5.641    2.551   -1.929   -2.482   -0.109    3.647   -2.923   -4.149   -3.607   -1.679   -2.165   -1.457    1.573    1.135    1.487   -1.773   -0.152
    1.058   -6.211   -2.977    3.807   -0.469    5.486   -2.001   -6.348    1.628    3.918   -2.150   -3.008    0.606    3.773    5.447    2.457   -1.976   -2.454   -0.304    3.482   -2.876   -4.012   -3.470   -1.656   -2.241   -1.601    1.455    1.262    1.552   -1.774    0.039
    1.063   -6.367   -3.075    3.986   -0.162    5.540   -2.089   -6.609    1.562    3.990   -2.281   -3.187    0.561    3.680    5.291    2.316   -2.023   -2.405   -0.445    3.317   -2.851   -3.897   -3.339   -1.673   -2.257   -1.690    1.356    1.370    1.595   -1.786    0.239
    1.026   -6.574   -3.180    4.170    0.157    5.591   -2.236   -6.874    1.511    4.062   -2.469   -3.343    0.533    3.598    5.197    2.148   -2.068   -2.346   -0.528    3.158   -2.855   -3.828   -3.214   -1.744   -2.238   -1.725    1.293    1.435    1.602   -1.812    0.437
    0.949   -6.809   -3.293    4.339    0.486    5.623   -2.421   -7.117    1.472    4.120   -2.696   -3.452    0.529    3.534    5.147    1.986   -2.103   -2.298   -0.537    3.024   -2.874   -3.795   -3.131   -1.890   -2.205   -1.704    1.272    1.465    1.588   -1.846    0.638
    0.850   -7.062   -3.422    4.491    0.811    5.651   -2.651   -7.346    1.455    4.164   -2.946   -3.516    0.544    3.476    5.142    1.839   -2.126   -2.250   -0.487    2.926   -2.899   -3.795   -3.102   -2.101   -2.159   -1.623    1.294    1.454    1.544   -1.891    0.838
    0.725   -7.300   -3.545    4.612    1.123    5.666   -2.904   -7.533    1.447    4.192   -3.206   -3.509    0.556    3.437    5.159    1.722   -2.126   -2.206   -0.376    2.874   -2.935   -3.824   -3.123   -2.386   -2.117   -1.483    1.370    1.414    1.474   -1.950    1.035
    0.575   -7.523   -3.659    4.700    1.413    5.668   -3.157   -7.683    1.464    4.217   -3.457   -3.471    0.571    3.404    5.193    1.638   -2.106   -2.177   -0.234    2.863   -2.959   -3.849   -3.189   -2.719   -2.090   -1.305    1.491    1.328    1.377   -2.007    1.223
    0.421   -7.690   -3.758    4.754    1.663    5.645   -3.394   -7.788    1.487    4.236   -3.703   -3.390    0.566    3.397    5.223    1.619   -2.076   -2.153   -0.054    2.908   -2.972   -3.880   -3.303   -3.091   -2.087   -1.093    1.653    1.231    1.257   -2.088    1.413
    0.267   -7.799   -3.852    4.769    1.877    5.611   -3.599   -7.830    1.503    4.232   -3.901   -3.290    0.543    3.397    5.237    1.637   -2.022   -2.141    0.117    2.981   -2.975   -3.889   -3.435   -3.466   -2.093   -0.873    1.829    1.112    1.136   -2.148    1.586
    0.127   -7.846   -3.927    4.742    2.064    5.556   -3.766   -7.828    1.517    4.218   -4.064   -3.167    0.494    3.404    5.230    1.682   -1.955   -2.132    0.272    3.091   -2.958   -3.874   -3.593   -3.814   -2.124   -0.656    2.016    0.996    1.010   -2.208    1.751
    0.002   -7.824   -3.974    4.701    2.204    5.492   -3.890   -7.763    1.500    4.174   -4.176   -3.048    0.412    3.423    5.187    1.740   -1.880   -2.128    0.401    3.212   -2.938   -3.838   -3.745   -4.110   -2.154   -0.457    2.182    0.893    0.908   -2.251    1.896
   -0.090   -7.746   -3.995    4.620    2.320    5.415   -3.958   -7.655    1.470    4.123   -4.245   -2.921    0.304    3.459    5.109    1.790   -1.802   -2.119    0.469    3.329   -2.908   -3.778   -3.895   -4.347   -2.196   -0.294    2.327    0.797    0.824   -2.270    2.026
   -0.152   -7.635   -3.991    4.539    2.421    5.340   -3.996   -7.497    1.412    4.050   -4.267   -2.799    0.162    3.506    4.982    1.821   -1.724   -2.124    0.487    3.431   -2.888   -3.715   -4.021   -4.487   -2.245   -0.173    2.428    0.721    0.777   -2.256    2.132
   -0.172   -7.510   -3.955    4.456    2.507    5.277   -3.996   -7.305    1.339    3.957   -4.246   -2.683    0.008    3.563    4.814    1.818   -1.660   -2.124    0.449    3.501   -2.880   -3.643   -4.130   -4.545   -2.282   -0.113    2.473    0.662    0.764   -2.208    2.214
   -0.161   -7.387   -3.886    4.391    2.607    5.210   -3.983   -7.092    1.253    3.866   -4.197   -2.566   -0.164    3.633    4.612    1.769   -1.602   -2.127    0.355    3.542   -2.886   -3.584   -4.221   -4.518   -2.314   -0.110    2.462    0.622    0.787   -2.139    2.272
   -0.112   -7.289   -3.790    4.352    2.709    5.152   -3.960   -6.869    1.171    3.767   -4.117   -2.446   -0.334    3.719    4.381    1.674   -1.562   -2.126    0.199    3.538   -2.916   -3.549   -4.299   -4.413   -2.343   -0.170    2.402    0.563    0.826   -2.041    2.302
   -0.030   -7.239   -3.664    4.332    2.843    5.102   -3.939   -6.642    1.101    3.659   -4.021   -2.310   -0.495    3.817    4.134    1.544   -1.529   -2.130    0.021    3.496   -2.982   -3.560   -4.365   -4.252   -2.381   -0.289    2.290    0.516    0.898   -1.932    2.308
