,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy
0,1.400979728534304,1.433583630455865,30.17241379310345,25.34722222222222,1.3953368006081417,1.4169044891993205,29.094827586206897,28.645833333333332,1.39607572555542,1.3529266383912828,27.801724137931036,31.770833333333332,1.382612680566722,1.3850239647759333,29.74137931034483,28.47222222222222,1.43425911048363,1.418164677090115,24.353448275862068,28.993055555555557,1.4359786058294361,1.428224868244595,25.862068965517242,27.256944444444443,1.4062336395526756,1.4415233532587688,30.387931034482758,31.770833333333332,1.3681351974092681,1.4240267541673448,33.189655172413794,29.51388888888889,1.4033252000808716,1.426690936088562,26.939655172413794,24.131944444444443
1,1.3528857765526607,1.390132917298211,31.68103448275862,28.819444444444443,1.3448820812948818,1.3955806228849623,33.83620689655172,29.166666666666668,1.359352975056089,1.328073541323344,31.25,39.40972222222222,1.3722620503655796,1.3660893837610881,30.17241379310345,30.381944444444443,1.3648203816907158,1.4235822094811335,28.663793103448278,26.21527777777778,1.3684328835586022,1.3899936543570623,32.11206896551724,28.993055555555557,1.3379224456589798,1.3791291051440768,35.3448275862069,32.291666666666664,1.3412241730196723,1.379915992418925,35.775862068965516,29.166666666666668,1.3651807678156886,1.3774159616894193,32.11206896551724,29.34027777777778
2,1.307106248263655,1.3603576156828139,38.577586206896555,32.46527777777778,1.31706991277892,1.3833213912116156,37.71551724137931,29.51388888888889,1.3446180121652012,1.2955295377307467,30.387931034482758,42.013888888888886,1.3073061581315666,1.3451966047286987,37.93103448275862,32.8125,1.3103555276476104,1.416762391726176,37.06896551724138,28.819444444444443,1.3180106960493942,1.377611517906189,36.85344827586207,30.729166666666668,1.2945363028296109,1.3465020259221394,39.224137931034484,34.02777777777778,1.3081169580591137,1.3366970088746812,38.14655172413793,35.06944444444444,1.3275536380965134,1.3428977065616183,35.3448275862069,35.06944444444444
3,1.2750342467735554,1.334377606709798,40.94827586206897,34.201388888888886,1.271115648335424,1.3853641086154513,42.88793103448276,31.07638888888889,1.3008095601509357,1.2305564747916327,35.991379310344826,46.00694444444444,1.2316121602880543,1.3507764339447021,45.043103448275865,35.59027777777778,1.2520974216790035,1.4302132262123957,42.241379310344826,32.11805555555556,1.2736581605056236,1.3569875690672133,40.51724137931034,33.15972222222222,1.2513334134529377,1.3306850857204862,40.51724137931034,35.06944444444444,1.247569774759227,1.3025279707378812,44.61206896551724,36.458333333333336,1.2617148654214267,1.2832724650700886,40.08620689655172,40.625
4,1.2224343275201732,1.315912299686008,43.96551724137931,40.798611111111114,1.2049149398146004,1.3878077136145697,47.62931034482759,32.291666666666664,1.2312652489234661,1.138775282435947,43.96551724137931,54.861111111111114,1.1466010808944702,1.3643294440375433,51.077586206896555,36.979166666666664,1.198006510734558,1.5088122818205092,45.258620689655174,35.9375,1.2253484890378754,1.3418133126364813,43.53448275862069,35.9375,1.2012980025390099,1.308737383948432,44.827586206896555,37.326388888888886,1.2062160598820653,1.2660717964172363,45.689655172413794,41.31944444444444,1.1788347836198478,1.235810120900472,49.13793103448276,43.05555555555556
5,1.1614685757406826,1.2341159582138062,46.76724137931034,44.270833333333336,1.1852875043605935,1.40496912267473,49.13793103448276,32.638888888888886,1.1668851457793137,1.1442999045054119,49.35344827586207,52.083333333333336,1.0722723459375316,1.3661536773045857,55.60344827586207,38.888888888888886,1.1549699142061431,1.485437618361579,49.56896551724138,38.19444444444444,1.1949084709430564,1.3391251961390178,45.258620689655174,38.36805555555556,1.1597116301799644,1.294426441192627,46.55172413793103,37.84722222222222,1.1659220457077026,1.2402418984307184,49.13793103448276,43.75,1.075414986445986,1.1508266263537936,55.172413793103445,50.69444444444444
6,1.0945314949956433,1.2031135161717732,52.1551724137931,47.74305555555556,1.1354121709692067,1.3946116632885404,50.64655172413793,34.02777777777778,1.1017009636451458,1.0268061028586493,53.23275862068966,58.333333333333336,1.0171476869747555,1.360503117243449,56.68103448275862,38.020833333333336,1.1141723764353786,1.5208816130956013,50.64655172413793,39.75694444444444,1.1301671554302346,1.2907699478997126,49.13793103448276,43.229166666666664,1.1109712761023949,1.23426263862186,50.64655172413793,44.61805555555556,1.1054564508898506,1.1765797668033176,53.44827586206897,49.30555555555556,0.9822307475681963,1.1319866842693753,58.189655172413794,53.47222222222222
7,1.0642576875357792,1.1687215566635132,55.81896551724138,52.25694444444444,1.089799404144287,1.414469321568807,53.23275862068966,33.854166666666664,1.0502674867366921,0.9536791443824768,55.60344827586207,62.5,0.9541691295031843,1.2891851663589478,58.83620689655172,43.40277777777778,1.0446978560809432,1.4654408031039767,54.956896551724135,41.666666666666664,1.065323151391128,1.2913792000876532,53.23275862068966,45.833333333333336,1.080828674908342,1.1948198212517633,52.1551724137931,48.09027777777778,1.0783210972259785,1.169378399848938,56.46551724137931,49.13194444444444,0.9357472925350584,1.0594671699735854,61.63793103448276,56.423611111111114
8,1.0155162646852691,1.1293917298316956,57.11206896551724,51.5625,1.03493791202019,1.3493088616265192,57.758620689655174,37.84722222222222,0.9985662822065682,0.8586222132047018,61.206896551724135,67.53472222222223,0.9014945852345434,1.379142747984992,61.85344827586207,41.31944444444444,0.9853385173041245,1.4831075270970662,58.62068965517241,45.833333333333336,0.9981093817743761,1.2962188985612657,57.11206896551724,48.09027777777778,1.0153989463016904,1.1804384258058336,56.46551724137931,48.09027777777778,1.0417080644903511,1.1406403183937073,57.543103448275865,51.736111111111114,0.9082282534961043,1.0483395722177293,63.14655172413793,57.8125
9,0.9883222723829335,1.0432171291775174,57.974137931034484,57.8125,0.9949518565473885,1.2954234547085233,59.26724137931034,41.84027777777778,1.0166352617329564,0.8860013749864366,56.03448275862069,63.541666666666664,0.8852949841269131,1.3254021803538005,64.4396551724138,42.1875,0.9241788448958561,1.4340094063017104,62.5,44.44444444444444,0.9259240175115651,1.2894930177264743,62.71551724137931,49.30555555555556,0.9968270268933527,1.1426367229885526,57.758620689655174,50.520833333333336,0.9844328103394344,1.0897899866104126,58.4051724137931,54.513888888888886,0.9310541851767178,1.034536017311944,61.85344827586207,59.548611111111114
