,test_loss,test_accuracy,test_loss,test_accuracy
36,3.0037507481045194,38.19444444444444,0.7392687458131049,75.0
37,2.409738173087438,42.361111111111114,0.4597342664168941,83.33333333333333
38,1.6141792270872328,48.263888888888886,0.48098264676001334,83.68055555555556
39,1.918214413854811,47.56944444444444,0.36339922952983117,87.15277777777777
40,1.9992402891318004,41.31944444444444,0.419751094861163,84.72222222222223
41,2.8369070953792996,38.888888888888886,0.42332671996619964,84.02777777777777
42,1.756272769636578,46.18055555555556,0.4074069861736562,84.72222222222223
43,3.677194741037157,38.19444444444444,0.46210330641931957,83.68055555555556
44,1.5099519060717688,46.52777777777778,0.4065762244992786,86.80555555555556
45,1.4439483433961868,51.736111111111114,0.36982540372345185,85.41666666666667
46,2.1375848849614463,40.27777777777778,0.6073199626472261,76.04166666666667
47,1.704560210307439,45.138888888888886,0.4208136445118321,86.11111111111111
48,1.9770378404193454,48.958333333333336,0.5067741928829087,79.51388888888889
49,1.4090215199523501,50.34722222222222,0.3988594673573971,87.5
50,1.61001432273123,50.34722222222222,0.5854264555705918,76.73611111111111
51,1.7640774614281125,51.388888888888886,0.4087466672062874,85.76388888888889
52,2.3850116398599415,45.138888888888886,0.38819748908281326,85.76388888888889
53,1.765866349140803,46.52777777777778,0.4553164194027583,83.33333333333333
54,1.9873543712827895,48.263888888888886,0.3867472894489765,86.11111111111111
55,2.6560303767522178,42.013888888888886,0.39130966862042743,86.80555555555556
56,2.498138301902347,45.138888888888886,0.41417948756780887,85.06944444444444
57,1.699244452847375,51.388888888888886,0.4124331900642978,85.41666666666667
58,1.7425264120101929,51.388888888888886,0.37959537386066383,86.80555555555556
59,2.410642296075821,46.18055555555556,0.4120775115572744,86.80555555555556
60,1.4949904316001468,52.083333333333336,0.38020553605424035,87.15277777777777
61,1.6258823374907176,51.736111111111114,0.39499175879690385,87.5
62,2.3319144480758243,44.44444444444444,0.4558605595181386,82.98611111111111
63,1.4620535208119287,53.125,0.37952058100038105,85.41666666666667
64,2.176354259252548,48.263888888888886,0.4267927035689354,85.41666666666667
65,2.4382677806748285,44.791666666666664,0.3831276231341892,87.15277777777777
66,1.8403653303782146,50.69444444444444,0.43490541602174443,86.80555555555556
67,2.0428261856238046,48.958333333333336,0.3933729479710261,87.15277777777777
68,1.7672142800357606,48.611111111111114,0.3618414420634508,86.80555555555556
69,1.8930379152297974,51.388888888888886,0.4012236338522699,85.41666666666667
70,2.0066117644309998,48.611111111111114,0.37936431128117776,87.5
71,1.923689016037517,51.388888888888886,0.363969081805812,88.54166666666667
72,1.8058983186880748,50.34722222222222,0.3892520188043515,86.80555555555556
73,1.633914738893509,54.513888888888886,0.40989845908350414,86.11111111111111
74,2.1973114560047784,46.52777777777778,0.36726524411804146,87.15277777777777
75,1.806892106930415,50.34722222222222,0.3753063064068556,88.19444444444444
76,1.9018351634343464,51.388888888888886,0.4128850752280818,85.41666666666667
77,1.9407257272137537,51.041666666666664,0.40423741895291543,86.45833333333333
78,1.7608201603094737,52.77777777777778,0.3864175064696206,86.80555555555556
79,2.0434439513418408,48.958333333333336,0.37539434370895225,87.15277777777777
80,2.103178577290641,47.916666666666664,0.4042589304347833,87.5
81,1.8678972986009386,50.0,0.38557025376293397,87.15277777777777
82,1.8784827242294948,51.388888888888886,0.39384876729713547,87.84722222222223
83,2.0160354011588626,48.611111111111114,0.36977680441406036,87.5
84,2.01842134197553,48.263888888888886,0.3971807151618931,87.5
85,1.9233721064196692,50.0,0.3805626349316703,88.19444444444444
86,1.8401838607258267,50.0,0.3976890552375052,87.15277777777777
87,1.9403625925381978,50.69444444444444,0.38339039952390724,87.84722222222223
88,1.9975239998764462,49.65277777777778,0.3935035469217433,87.15277777777777
89,2.0642011861006417,48.958333333333336,0.36645446427994305,87.5
90,2.123195646537675,47.916666666666664,0.3758092034194205,87.84722222222223
91,2.08119797706604,48.958333333333336,0.4028612987862693,87.15277777777777
92,2.0327267017629413,50.34722222222222,0.390458084228966,87.15277777777777
93,2.0109065009488,50.34722222222222,0.3790574756761392,87.84722222222223
94,2.046638826529185,49.65277777777778,0.3744663894176483,88.19444444444444
95,2.0423389259311886,49.65277777777778,0.3801983060936133,87.15277777777777
96,2.059944561786122,49.30555555555556,0.38494059070944786,87.84722222222223
97,2.0343295302655964,50.0,0.37626851598421734,87.5
98,2.077187963657909,48.958333333333336,0.3807949709395568,88.19444444444444
