,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass,train_loss,valid_loss,train_accuracy,valid_accuracy,train_misclass,valid_misclass
1,1.785938019,1.370346543,0.317057292,0.291666667,68.29427083,70.83333333,1.644544245,1.649106128,0.443142361,0.265625,55.68576389,73.4375,1.776793648,1.650349171,0.259548611,0.270833333,74.04513889,72.91666667,1.750315833,1.577259637,0.315321181,0.298611111,68.46788194,70.13888889,1.647446712,1.679629794,0.471571181,0.269097222,52.84288194,73.09027778,1.70310863,1.749797477,0.354166667,0.289930556,64.58333333,71.00694444,1.691730437,1.470185695,0.368923611,0.246527778,63.10763889,75.34722222,1.700973634,1.412922462,0.365885417,0.423611111,63.41145833,57.63888889,1.749429709,1.362239947,0.342447917,0.359375,65.75520833,64.0625
2,1.3806669,1.094020727,0.4375,0.420138889,56.25,57.98611111,1.18297178,1.619405406,0.542751736,0.302083333,45.72482639,69.79166667,1.449692728,1.203719513,0.356336806,0.381944444,64.36631944,61.80555556,1.303108524,1.286852751,0.456163194,0.397569444,54.38368056,60.24305556,1.160782715,2.03054725,0.469835069,0.246527778,53.01649306,75.34722222,1.29396323,1.579182516,0.487847222,0.336805556,51.21527778,66.31944444,1.268813342,1.519341806,0.458984375,0.269097222,54.1015625,73.09027778,1.283380064,0.948040745,0.467881944,0.619791667,53.21180556,38.02083333,1.304986581,1.098341372,0.450954861,0.578125,54.90451389,42.1875
3,1.217037554,1.022808356,0.510633681,0.526041667,48.93663194,47.39583333,1.062952153,1.447879146,0.588541667,0.310763889,41.14583333,68.92361111,1.324594528,1.139733144,0.406684028,0.491319444,59.33159722,50.86805556,1.139292669,1.311396144,0.519097222,0.399305556,48.09027778,60.06944444,1.06324383,1.717904708,0.546657986,0.286458333,45.33420139,71.35416667,1.118896679,1.475443412,0.531684028,0.395833333,46.83159722,60.41666667,1.135747226,1.375516108,0.484375,0.309027778,51.5625,69.09722222,1.17883152,1.104463333,0.504557292,0.545138889,49.54427083,45.48611111,1.206726834,1.068362892,0.516493056,0.559027778,48.35069444,44.09722222
4,1.129075062,1.020699341,0.535807292,0.569444444,46.41927083,43.05555556,0.985573315,1.487869787,0.599609375,0.267361111,40.0390625,73.26388889,1.254744147,0.956791134,0.499348958,0.644097222,50.06510417,35.59027778,1.059396847,1.426537496,0.564670139,0.413194444,43.53298611,58.68055556,0.981742299,1.801161062,0.614583333,0.276041667,38.54166667,72.39583333,1.023115049,1.576837799,0.592013889,0.328125,40.79861111,67.1875,1.088515086,1.45091776,0.510199653,0.350694444,48.98003472,64.93055556,1.129665663,0.907731104,0.509331597,0.626736111,49.06684028,37.32638889,1.152230652,1.042143243,0.490017361,0.543402778,50.99826389,45.65972222
5,1.081131677,1.11412752,0.519748264,0.553819444,48.02517361,44.61805556,0.936183154,1.53463837,0.605034722,0.300347222,39.49652778,69.96527778,1.140524968,0.855821496,0.549045139,0.6875,45.09548611,31.25,0.991987518,1.465921975,0.608072917,0.369791667,39.19270833,63.02083333,0.93723065,1.71641028,0.688368056,0.288194444,31.16319444,71.18055556,0.965729761,1.703346954,0.643880208,0.315972222,35.61197917,68.40277778,1.029890974,1.326378587,0.585069444,0.381944444,41.49305556,61.80555556,1.079791997,0.930907379,0.582248264,0.638888889,41.77517361,36.11111111,1.096058114,1.153454985,0.540364583,0.527777778,45.96354167,47.22222222
6,1.035715926,1.021681698,0.586371528,0.595486111,41.36284722,40.45138889,0.911148963,1.82145831,0.634982639,0.291666667,36.50173611,70.83333333,1.078777679,0.821044587,0.564236111,0.651041667,43.57638889,34.89583333,0.957421307,1.346485064,0.612196181,0.380208333,38.78038194,61.97916667,0.907057511,1.976265449,0.673828125,0.291666667,32.6171875,70.83333333,0.9310588,1.685300935,0.609592014,0.369791667,39.04079861,63.02083333,1.000070772,1.258048082,0.622178819,0.394097222,37.78211806,60.59027778,1.030071974,0.883870961,0.597222222,0.645833333,40.27777778,35.41666667,1.05753715,0.904293883,0.556640625,0.647569444,44.3359375,35.24305556
7,1.006924241,1.045156497,0.604600694,0.583333333,39.53993056,41.66666667,0.876524625,1.533947647,0.674262153,0.289930556,32.57378472,71.00694444,1.017825329,0.767955955,0.627604167,0.743055556,37.23958333,25.69444444,0.933656258,1.573876478,0.623480903,0.366319444,37.65190972,63.36805556,0.870848521,2.002541561,0.664930556,0.262152778,33.50694444,73.78472222,0.90526706,1.594358089,0.631076389,0.366319444,36.89236111,63.36805556,0.971323875,1.343459941,0.609809028,0.40625,39.01909722,59.375,1.00480416,0.95988337,0.577907986,0.609375,42.20920139,39.0625,1.026789144,1.016767784,0.606119792,0.619791667,39.38802083,38.02083333
8,0.988463339,0.924307257,0.626736111,0.574652778,37.32638889,42.53472222,0.856687083,1.579166525,0.670572917,0.263888889,32.94270833,73.61111111,0.972477058,0.669897481,0.694227431,0.78125,30.57725694,21.875,0.903305854,1.40758344,0.685546875,0.402777778,31.4453125,59.72222222,0.865632857,1.784308326,0.712456597,0.284722222,28.75434028,71.52777778,0.87839245,1.761690256,0.695529514,0.335069444,30.44704861,66.49305556,0.949168275,1.717498469,0.576388889,0.302083333,42.36111111,69.79166667,0.968919707,0.916391991,0.664496528,0.652777778,33.55034722,34.72222222,0.99367407,1.063272439,0.614366319,0.581597222,38.56336806,41.84027778
9,0.954070535,0.964434014,0.613715278,0.578125,38.62847222,42.1875,0.841415548,1.62912754,0.720269097,0.3125,27.97309028,68.75,0.923399067,0.733124579,0.701822917,0.739583333,29.81770833,26.04166667,0.88085513,1.386755875,0.656901042,0.397569444,34.30989583,60.24305556,0.834722677,1.732518502,0.734157986,0.295138889,26.58420139,70.48611111,0.843551789,1.947929917,0.697482639,0.348958333,30.25173611,65.10416667,0.927065913,1.392564173,0.675130208,0.402777778,32.48697917,59.72222222,0.944658815,0.717501516,0.669053819,0.741319444,33.09461806,25.86805556,0.972714294,1.031070259,0.634548611,0.628472222,36.54513889,37.15277778
10,0.938385263,1.032828606,0.62890625,0.576388889,37.109375,42.36111111,0.816729459,1.669142485,0.722222222,0.255208333,27.77777778,74.47916667,0.892681267,0.683856158,0.756727431,0.758680556,24.32725694,24.13194444,0.856907262,1.490847327,0.666666667,0.394097222,33.33333333,60.59027778,0.822764557,1.98150835,0.743489583,0.300347222,25.65104167,69.96527778,0.8309712,1.989493271,0.740234375,0.34375,25.9765625,65.625,0.903100134,1.553965668,0.673611111,0.340277778,32.63888889,65.97222222,0.920830958,0.861845116,0.704210069,0.680555556,29.57899306,31.94444444,0.954364864,1.122448137,0.627604167,0.564236111,37.23958333,43.57638889
