,test_loss,test_accuracy,test_loss,test_accuracy,test_loss,test_accuracy,test_loss,test_accuracy,test_loss,test_accuracy
0,1.042378341158231,48.263888888888886,1.5942634973261092,21.875,1.046434834599495,56.59722222222222,1.2616464363204107,43.40277777777778,1.400619086292055,25.694444444444443
1,0.8404053582085503,60.763888888888886,1.8177131017049153,30.208333333333332,0.8218801485167609,63.888888888888886,1.1981958498557408,43.05555555555556,1.3996354937553406,28.47222222222222
2,0.805608346230454,59.375,1.428612298435635,41.666666666666664,1.0438129247890577,54.513888888888886,1.2559466891818576,42.708333333333336,1.4112754397922092,25.0
3,0.7304100195566813,70.48611111111111,1.5085095084375806,36.111111111111114,0.6229030262264941,74.30555555555556,1.2171365982956357,40.625,1.3848576082123651,31.59722222222222
4,0.6851916693978839,69.09722222222223,1.41928055551317,36.111111111111114,0.6854650067786375,72.56944444444444,1.275119776527087,43.75,1.5352487530973222,26.041666666666668
5,0.6869334156314532,66.31944444444444,1.3812972621785269,39.93055555555556,0.5946049131453037,78.47222222222223,0.998524965511428,55.90277777777778,1.4988167484601338,29.166666666666668
6,0.7181426932414373,66.31944444444444,2.124367752008968,31.944444444444443,0.612937870538897,75.0,1.325078296992514,41.31944444444444,1.448254171344969,28.819444444444443
7,0.6439968455168936,69.09722222222223,1.53465622332361,43.05555555555556,0.5495014720492892,79.51388888888889,1.04244368771712,58.333333333333336,1.4251955052216847,29.166666666666668
8,0.716345426109102,64.93055555555556,1.678219861454434,41.666666666666664,0.48891724666787517,78.125,1.1677060557736292,47.22222222222222,1.4106357196966808,33.333333333333336
9,0.6730752363801003,67.01388888888889,1.6660729812251196,40.27777777777778,0.4376242632667224,86.45833333333333,1.106010363333755,54.861111111111114,1.816393233007855,31.25
10,0.5965153177579244,73.26388888888889,1.5946527818838756,41.31944444444444,0.44659010879695415,84.02777777777777,1.1583745347128973,53.125,1.4307577676243253,32.638888888888886
11,0.5842962248457803,71.875,2.648124842180146,38.19444444444444,0.7326903109335237,70.83333333333333,1.2069830000400543,52.083333333333336,1.5471965505017176,37.15277777777778
12,0.6146980184647772,72.91666666666667,1.6025642885102167,39.236111111111114,0.5392407377560934,81.25,0.9846857488155365,62.84722222222222,1.8533767610788345,26.041666666666668
13,0.6324971839785576,72.22222222222223,1.417829132742352,41.666666666666664,0.42970558162778616,85.76388888888889,1.1854852620098326,51.041666666666664,1.4380943295028474,30.208333333333332
14,0.5740965977311134,72.22222222222223,1.223656975560718,47.22222222222222,0.5600497465994623,80.90277777777777,1.2065151035785675,50.34722222222222,1.9634143677022722,26.041666666666668
15,1.261735473242071,47.22222222222222,2.1969060111376972,42.013888888888886,0.5194259973035918,81.59722222222223,0.9520838732520739,62.15277777777778,2.7075113422340817,25.0
16,0.8293536926309267,60.06944444444444,1.5743066403600905,36.80555555555556,0.5158138525568776,82.98611111111111,1.0408866082628567,59.375,2.1688746412595115,29.86111111111111
17,0.982133210533195,55.90277777777778,2.2002954847282834,42.708333333333336,0.3825725521892309,88.19444444444444,0.9315864932205942,57.986111111111114,2.407712305585543,26.041666666666668
18,0.5062613805962933,75.69444444444444,2.703404719630877,46.52777777777778,0.4215586983288328,87.84722222222223,1.1410789969894621,56.59722222222222,1.9649711458219423,29.86111111111111
19,0.6063229839007059,75.0,1.6478630685144,44.09722222222222,0.4513427997007966,84.72222222222223,1.1636124658915732,54.861111111111114,2.3087312148676977,25.694444444444443
20,0.7417312976386812,64.93055555555556,1.8482134143511455,47.56944444444444,0.4133042468585902,84.375,0.9678697577781148,62.15277777777778,3.0501396142774158,27.083333333333332
21,0.5005738238493601,77.77777777777777,1.87896286116706,41.666666666666664,0.4721662741568353,82.98611111111111,0.9180287569761276,61.80555555555556,3.4954203185107975,25.694444444444443
22,0.59776113803188,72.56944444444444,1.3751830971903272,46.875,0.40213723987754846,84.02777777777777,1.0843230047159724,56.59722222222222,3.3349349796772003,25.0
23,1.0435899769266446,57.638888888888886,1.4239925924274657,49.30555555555556,0.47369644946108264,82.98611111111111,1.0202390170759625,60.06944444444444,3.679554616411527,25.34722222222222
24,0.6234523132443428,71.875,1.2754077795479033,50.69444444444444,0.4633512712187237,85.06944444444444,1.016972002469831,57.986111111111114,3.4146405855814614,25.34722222222222
25,0.5193736884329054,76.73611111111111,1.861370411184099,46.875,0.49988008311225307,81.94444444444444,1.4399289695752993,50.34722222222222,2.926007433897919,26.041666666666668
26,0.6385785246060954,73.95833333333333,3.2724531094233194,41.666666666666664,0.6159771714980403,80.90277777777777,1.065273318025801,60.763888888888886,1.8291406101650662,32.638888888888886
27,0.5285487315720983,78.47222222222223,1.9381853772534265,44.791666666666664,0.3703249129984114,88.54166666666667,0.9646458940373527,63.541666666666664,3.5735346153378487,30.555555555555557
28,0.6847248338162899,69.44444444444444,1.3836759626865387,47.56944444444444,0.4914029208529327,83.33333333333333,1.141498068968455,57.291666666666664,4.192980700069004,26.041666666666668
29,0.5412933435291052,76.38888888888889,1.7192532105578318,49.30555555555556,0.4023647400447064,87.15277777777777,1.0015042680833075,59.72222222222222,4.062827040751775,26.73611111111111
30,0.47506085100273293,78.47222222222223,2.008481296400229,46.52777777777778,0.4902483751583431,84.375,0.9711369333995713,61.80555555555556,3.0452107215921083,31.59722222222222
31,0.48045501857995987,79.86111111111111,1.769170800016986,46.875,0.4995304100836317,81.25,1.0414267364475462,58.333333333333336,3.8536960317028894,25.0
32,0.6229327532152334,74.30555555555556,2.497940257191658,40.97222222222222,0.41280206986185575,88.19444444444444,1.2067062167657747,56.94444444444444,5.285623133182526,25.0
33,0.46094547770917416,79.86111111111111,1.8893667939636443,50.0,0.5135366808002194,80.90277777777777,1.0132399366961584,62.15277777777778,4.210626766913467,29.51388888888889
34,0.6707462788456016,71.875,2.255592698024379,46.18055555555556,0.5606694341016313,79.51388888888889,1.029186289343569,59.375,3.9462469700309963,27.083333333333332
35,0.4488445565932327,79.16666666666667,2.243021407888995,45.833333333333336,0.5428584636344264,82.63888888888889,0.8816316723823547,67.01388888888889,4.359695754945278,30.555555555555557
36,0.594296476079358,72.56944444444444,1.6992083026303186,46.52777777777778,0.3689135410822928,88.54166666666667,0.9834251569377052,64.58333333333333,5.606298380427891,25.0
37,0.507201137021184,78.47222222222223,3.1068359075321093,40.625,0.4560444057505164,84.375,1.0008354998297162,59.72222222222222,4.811393525865343,27.083333333333332
38,0.5353183947089646,76.73611111111111,1.815338473353121,44.791666666666664,0.3664971308575736,87.84722222222223,0.9923404281338056,62.15277777777778,4.338837361998028,29.51388888888889
39,0.5262621502495475,77.43055555555556,3.085712653067377,42.013888888888886,0.6387954909457929,77.77777777777777,0.9462856232292123,63.888888888888886,5.4152957614925175,27.430555555555557
40,0.7640783687432607,71.52777777777777,1.860858991742134,44.44444444444444,0.2961824627386199,91.31944444444444,0.9044548529717658,66.31944444444444,5.64925686435567,30.208333333333332
41,0.5045637600123882,78.125,1.9877225657304127,43.40277777777778,0.45841807884992,85.41666666666667,1.295104053699308,56.59722222222222,5.2240738570690155,32.986111111111114
42,0.49443655823253924,80.20833333333333,2.3949668746855526,48.958333333333336,0.31805031343052786,89.58333333333333,0.9817749253577657,62.15277777777778,6.493521653943592,25.34722222222222
43,0.4001630364606778,85.06944444444444,1.919343473182784,46.875,0.389262530939757,87.84722222222223,0.8655622684293323,66.66666666666667,5.201853800978926,29.166666666666668
44,0.5293614619101087,80.55555555555556,1.5231069516804483,50.34722222222222,0.401394498676786,87.15277777777777,0.9926488101482391,64.23611111111111,5.166201401915815,31.944444444444443
45,0.4604092070625888,80.90277777777777,2.56875070101685,45.486111111111114,0.4492961827199906,86.80555555555556,1.127083758927054,60.416666666666664,5.696950421565109,30.208333333333332
46,0.47079068960414994,81.59722222222223,2.5331966827313104,47.916666666666664,0.4212474670105924,87.5,1.0195453270441956,62.15277777777778,4.93866025408109,28.125
47,0.42570172291662955,84.375,1.9795387420389388,46.18055555555556,0.3920153617962367,88.54166666666667,0.9985028157631556,63.541666666666664,5.288684164484342,31.59722222222222
48,0.4385748469374246,82.98611111111111,2.555207124186887,46.875,0.3550439190843867,89.23611111111111,0.9546646620664332,62.84722222222222,5.394566264417437,34.02777777777778
49,0.4156510839238763,82.98611111111111,1.8877142121394475,49.65277777777778,0.402241936354484,88.88888888888889,0.9435682429207696,64.93055555555556,6.260875569449531,29.51388888888889
50,0.46992661327951485,80.55555555555556,1.9631837142838373,48.263888888888886,0.37437077787601286,87.84722222222223,1.0342153310775757,63.541666666666664,5.7012156885531216,32.638888888888886
51,0.41420165035459733,84.375,1.6075804067982569,49.65277777777778,0.43862643871559864,87.84722222222223,0.9185896375113063,64.23611111111111,6.068124861352974,31.59722222222222
52,0.42421764062924516,84.02777777777777,2.7732221600082188,40.27777777777778,0.36151716154482627,90.27777777777777,0.9337212360567517,65.27777777777777,5.617700912058353,31.59722222222222
53,0.44293206588675577,83.33333333333333,3.0525939307279057,42.013888888888886,0.5157727200227479,85.41666666666667,1.0760846063494682,62.15277777777778,4.929831291238467,31.944444444444443
54,0.39027963475220734,84.72222222222223,2.2977820899751453,45.486111111111114,0.4331738313453065,89.23611111111111,0.9846091195940971,63.19444444444444,6.090937171545294,29.86111111111111
55,0.4156473007880979,83.68055555555556,1.6903364484508832,52.083333333333336,0.4159347274689935,89.23611111111111,1.005256600264046,64.93055555555556,5.43942470351855,32.986111111111114
56,0.4275025015489923,82.98611111111111,2.1545334491464825,47.56944444444444,0.4477293683707507,87.5,0.9062119159433577,65.625,4.797235838241047,31.944444444444443
