,curr_best_by_acc,curr_best_by_loss
0,66.84027777777777,68.75
1,47.048611111111114,47.56944444444444
2,70.83333333333333,67.53472222222223
3,43.229166666666664,42.361111111111114
4,44.09722222222222,44.09722222222222
5,42.361111111111114,41.49305555555556
6,56.076388888888886,63.71527777777778
7,66.14583333333333,67.1875
8,54.6875,57.11805555555556
