,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy
0,1.3539537273604294,1.3578762875662909,33.83620689655172,32.638888888888886,1.3359827502020474,1.414649698469374,34.26724137931034,25.0,1.3451611995697021,1.3270149760776095,31.46551724137931,38.020833333333336,1.3574442000224674,1.354955514272054,31.03448275862069,32.986111111111114,1.314711282993185,1.4447315798865423,36.422413793103445,26.5625,1.3097541661098087,1.3855640490849812,39.008620689655174,25.868055555555557,1.3443437033686145,1.3526138994428847,34.48275862068966,31.770833333333332,1.369610543908744,1.3592301077312894,30.387931034482758,30.729166666666668,1.371657104327761,1.3548112445407443,27.586206896551722,36.63194444444444
1,1.331438792162928,1.3269687626096938,33.83620689655172,36.63194444444444,1.2505096937048024,1.3736329476038616,46.76724137931034,29.51388888888889,1.3516960390682877,1.2961786190668743,30.387931034482758,41.84027777777778,1.3244511752293027,1.337213569217258,34.26724137931034,33.50694444444444,1.2712560892105103,1.450025412771437,41.37931034482759,26.73611111111111,1.215090562557352,1.3203287389543321,49.78448275862069,36.979166666666664,1.2917556927121918,1.3528197738859389,34.69827586206897,31.59722222222222,1.2983651572260364,1.2881032096015081,35.775862068965516,41.145833333333336,1.3151980844037285,1.304888950453864,36.63793103448276,36.979166666666664
2,1.3139219119631012,1.3009347253375583,37.71551724137931,43.75,1.2802507425176686,1.3686033884684246,37.71551724137931,29.51388888888889,1.340460912934665,1.2901469601525202,33.62068965517241,42.708333333333336,1.2407048611805356,1.3330351379182603,47.62931034482759,35.59027777777778,1.2340344642770702,1.509471403227912,41.37931034482759,25.694444444444443,1.229499471598658,1.3036289479997423,42.672413793103445,39.236111111111114,1.2581207012308055,1.3053936958312988,42.672413793103445,36.979166666666664,1.2967200114809234,1.3001061810387506,37.28448275862069,39.236111111111114,1.2510631988788474,1.2148500548468695,47.62931034482759,47.56944444444444
3,1.313695188226371,1.264558686150445,37.06896551724138,44.270833333333336,1.304132079255992,1.4029440614912245,39.6551724137931,34.201388888888886,1.3284404935507939,1.262008786201477,32.974137931034484,49.479166666666664,1.2482925858990899,1.31104572614034,41.5948275862069,36.28472222222222,1.191888320034948,1.4159486691157024,47.19827586206897,25.0,1.1673890064502586,1.286573780907525,48.275862068965516,39.0625,1.235160280918253,1.3200188610288832,47.62931034482759,37.5,1.2489526765099888,1.2585931221644084,44.39655172413793,47.56944444444444,1.2016058749166028,1.1741981771257188,50.0,44.44444444444444
4,1.2756939098752778,1.225606083869934,43.31896551724138,48.263888888888886,1.1334140013004173,1.3356660074657865,58.189655172413794,33.854166666666664,1.2945749019754345,1.221768644120958,37.93103448275862,51.736111111111114,1.2075955991087288,1.3101051648457844,47.41379310344828,37.84722222222222,1.1696433198863063,1.4155061112509832,50.64655172413793,25.868055555555557,1.1539430864926041,1.2508425447675917,51.293103448275865,42.708333333333336,1.2638612780077705,1.321761926015218,37.93103448275862,31.944444444444443,1.2800951373988185,1.2548465861214533,39.008620689655174,43.05555555555556,1.2427551170875286,1.201573994424608,44.18103448275862,51.5625
5,1.2409488456002598,1.1502220233281453,48.060344827586206,58.15972222222222,1.1494272248498325,1.3255451387829251,57.11206896551724,36.979166666666664,1.2444454801493678,1.1819737487369113,48.060344827586206,56.076388888888886,1.1874989476697198,1.2905203898747761,52.37068965517241,38.71527777777778,1.1800446181461728,1.4424660603205364,47.19827586206897,25.17361111111111,1.1501579284667969,1.256414532661438,51.939655172413794,42.361111111111114,1.2545042860096898,1.3491155041588678,40.08620689655172,30.208333333333332,1.2008367201377605,1.1768106884426541,51.293103448275865,57.986111111111114,1.3119399999750072,1.1343017551634047,35.991379310344826,55.55555555555556
6,1.2556009744775707,1.1579361226823595,46.33620689655172,55.55555555555556,1.1778971121228974,1.3377898401684232,52.37068965517241,35.416666666666664,1.2192470945160965,1.1553740236494277,49.13793103448276,57.638888888888886,1.1847695564401561,1.2737326357099745,48.706896551724135,36.63194444444444,1.1874386318798722,1.3667816718419392,49.35344827586207,27.083333333333332,1.1191117927945893,1.2108132309383817,55.60344827586207,44.791666666666664,1.2045374081052582,1.2923291524251301,51.508620689655174,40.27777777777778,1.1532709393008003,1.1393110222286649,53.44827586206897,56.770833333333336,1.186813342160192,1.1675186687045627,51.724137931034484,48.611111111111114
7,1.2065484071600026,1.166043586201138,47.8448275862069,54.166666666666664,1.1337942624914235,1.3043146265877619,56.03448275862069,35.9375,1.2213537364170468,1.108522547615899,45.9051724137931,65.27777777777777,1.2242468472184806,1.2863294680913289,46.12068965517241,40.625,1.162003673356155,1.3814616335762873,53.01724137931034,32.638888888888886,1.1283121026795486,1.2413277096218533,57.758620689655174,44.44444444444444,1.2338122869360035,1.302840722931756,43.31896551724138,33.15972222222222,1.1472024259896114,1.1307607756720648,57.327586206896555,56.94444444444444,1.199305957761304,1.1002112494574652,53.44827586206897,56.59722222222222
8,1.1991086211697808,1.144376516342163,48.275862068965516,55.03472222222222,1.1089509293950837,1.323707726266649,56.89655172413793,32.46527777777778,1.2268438133700141,1.1142061683866713,42.025862068965516,60.59027777777778,1.1794658118280872,1.2624862723880343,51.293103448275865,43.576388888888886,1.127164968128862,1.3634053733613756,55.81896551724138,32.638888888888886,1.1016791853411445,1.2201021512349446,58.83620689655172,45.833333333333336,1.192298490425636,1.2929607894685533,48.922413793103445,35.59027777777778,1.1922045165094837,1.1643303765190973,51.724137931034484,53.125,1.1739167509407833,1.1052643722958035,51.939655172413794,53.298611111111114
9,1.201104945149915,1.102486292521159,45.474137931034484,55.55555555555556,1.118615195668977,1.3076644208696153,57.974137931034484,39.40972222222222,1.1990201760982644,1.1400160789489746,54.310344827586206,61.63194444444444,1.183056247645411,1.3109437889522977,51.293103448275865,32.291666666666664,1.1188631838765637,1.4561498165130615,53.23275862068966,31.25,1.1267375206125194,1.2119000885221693,55.172413793103445,46.354166666666664,1.2702649913985153,1.3364504443274603,35.775862068965516,29.6875,1.201005791795665,1.1403037971920438,48.275862068965516,57.8125,1.2015550999805844,1.088027040163676,50.21551724137931,54.513888888888886
