,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy,val_loss,test_loss,val_accuracy,test_accuracy
0,1.35910548,1.33880145,33.62068966,36.45833333,1.293670379,1.394979053,39.00862069,26.38888889,1.336819061,1.320318235,33.40517241,34.72222222,1.297562994,1.350755413,39.00862069,36.63194444,1.289932917,1.416038487,38.57758621,25,1.320071007,1.419406758,34.05172414,25.86805556,1.318016846,1.356994934,37.28448276,28.99305556,1.3708919,1.314500888,30.60344828,36.80555556,1.330602013,1.342753596,34.48275862,32.8125
1,1.34129114,1.315821939,34.69827586,34.02777778,1.278728275,1.357047929,38.57758621,32.8125,1.298456874,1.284538216,38.57758621,39.40972222,1.185763363,1.317250874,50.21551724,40.27777778,1.211299082,1.437827574,46.3362069,23.78472222,1.312794603,1.410011768,37.5,28.47222222,1.266604202,1.358327574,41.37931034,30.72916667,1.328423586,1.272974147,35.99137931,40.625,1.293296695,1.260406931,41.1637931,39.23611111
2,1.27171708,1.247049491,37.71551724,42.70833333,1.211339597,1.408595668,45.47413793,27.43055556,1.228663317,1.166679237,43.75,51.21527778,1.136003032,1.296809541,51.72413793,39.58333333,1.124664812,1.451089038,51.50862069,23.26388889,1.233626608,1.377319627,42.88793103,34.89583333,1.191238527,1.325993737,47.4137931,36.11111111,1.273708981,1.253166133,39.43965517,42.70833333,1.229846543,1.156718824,45.25862069,48.26388889
3,1.267283908,1.197861089,39.65517241,47.04861111,1.17313623,1.358742105,48.92241379,32.29166667,1.189464727,1.109588941,47.62931034,53.81944444,1.118903337,1.272544146,48.70689655,40.97222222,1.116962421,1.432160894,53.44827586,25.17361111,1.161331117,1.386825138,47.4137931,32.29166667,1.151336964,1.334455119,49.56896552,29.34027778,1.264193333,1.244332168,42.02586207,44.09722222,1.204652573,1.222712795,49.56896552,46.52777778
4,1.207472176,1.159433617,42.02586207,50.34722222,1.152813825,1.358503805,47.62931034,29.6875,1.188712065,1.10622108,46.3362069,53.81944444,1.142923898,1.276784499,48.92241379,40.625,1.097877311,1.506309867,53.01724138,27.60416667,1.086048728,1.346532848,53.6637931,37.32638889,1.207692081,1.325424049,45.68965517,33.85416667,1.228584832,1.17940965,38.57758621,44.09722222,1.260351613,1.282745315,41.37931034,42.36111111
5,1.17052232,1.128588173,45.25862069,57.8125,1.129593664,1.333368103,51.50862069,34.54861111,1.174818686,1.090485202,46.55172414,56.25,1.093395496,1.285953932,53.6637931,39.93055556,1.050377496,1.534936256,55.60344828,25.86805556,1.104639906,1.361775054,52.80172414,36.80555556,1.145852451,1.287374179,50.64655172,39.40972222,1.167715623,1.149189313,48.27586207,47.56944444,1.157116625,1.127360821,50.21551724,50.17361111
6,1.160741465,1.102761772,49.56896552,55.90277778,1.09649791,1.345387949,55.17241379,33.85416667,1.171486534,1.085827324,48.49137931,55.20833333,1.06530728,1.260218991,56.68103448,43.05555556,1.066199615,1.503175007,54.52586207,25.52083333,1.061137841,1.321074353,56.68103448,36.97916667,1.133298652,1.271248526,51.07758621,41.84027778,1.137229714,1.073729376,51.93965517,55.55555556,1.12638736,1.249991894,54.09482759,47.56944444
7,1.16941034,1.133060667,46.3362069,50.86805556,1.109040832,1.340184251,53.87931034,32.46527778,1.162899015,1.087922348,48.49137931,55.90277778,1.039053997,1.287928065,57.75862069,39.58333333,1.058374923,1.486369623,59.05172414,25.69444444,1.077738357,1.344359808,54.52586207,36.45833333,1.114041513,1.249085956,51.72413793,44.96527778,1.13127082,1.07724199,53.87931034,54.6875,1.157938246,1.270154357,47.4137931,48.09027778
8,1.153715265,1.142657187,47.84482759,51.5625,1.134199549,1.444655538,49.56896552,26.21527778,1.167461983,1.061731391,46.55172414,58.68055556,1.026486115,1.24627814,57.11206897,41.14583333,1.04354235,1.43782666,54.52586207,32.29166667,1.052619299,1.335740195,54.95689655,40.10416667,1.087277079,1.246909989,54.95689655,42.01388889,1.111312776,1.032515572,49.56896552,57.8125,1.089527451,1.117873,56.46551724,52.77777778
9,1.133531225,1.165975637,48.06034483,45.83333333,1.059481676,1.349893133,53.6637931,32.29166667,1.152174111,1.127460625,51.07758621,49.47916667,1.012370732,1.252075765,55.38793103,40.27777778,1.049600424,1.460963209,57.54310345,28.47222222,1.053073842,1.325424446,58.8362069,36.80555556,1.095858779,1.247866935,53.44827586,41.14583333,1.106530272,1.147537033,54.52586207,48.61111111,1.072606547,1.145172954,56.25,55.20833333
10,1.14084016,1.126094765,48.27586207,53.99305556,1.038242922,1.319427755,55.81896552,37.67361111,1.130776222,1.032312234,50.21551724,58.68055556,0.984584241,1.227569686,61.20689655,43.05555556,0.988696396,1.619176706,60.99137931,26.04166667,1.026177505,1.392943064,59.48275862,38.54166667,1.109968399,1.294473714,49.35344828,34.20138889,1.085150365,0.994686319,51.29310345,59.20138889,1.070330307,1.182908899,53.44827586,51.5625
11,1.082071596,1.052811729,53.6637931,61.97916667,1.027580917,1.336237205,57.11206897,35.76388889,1.093157247,0.993870828,52.15517241,59.54861111,1.029181106,1.191497975,55.38793103,45.83333333,0.962667167,1.499660134,63.14655172,32.98611111,1.014547151,1.298376825,59.48275862,40.79861111,1.048561756,1.193814238,59.05172414,47.04861111,1.043883505,1.025448985,58.62068966,56.59722222,1.045332366,1.281493545,54.52586207,53.99305556
12,1.104234459,1.125001457,50.86206897,48.78472222,1.059624205,1.364295509,56.25,31.42361111,1.085023929,1.006676687,50.21551724,53.125,1.000689603,1.216914111,58.62068966,43.05555556,0.952058887,1.548704995,64.43965517,33.33333333,1.000194695,1.353316545,57.97413793,40.79861111,1.037576616,1.199312607,56.25,47.91666667,1.088899777,1.04244756,52.5862069,54.86111111,1.017750576,1.255922086,57.75862069,49.65277778
13,1.095770071,1.025892682,54.31034483,59.54861111,1.044846654,1.343515899,56.46551724,33.33333333,1.095430619,0.99257599,52.15517241,60.9375,0.986168033,1.233879473,59.9137931,43.40277778,0.963071371,1.447287771,63.57758621,31.94444444,0.974615095,1.472413368,60.12931034,37.15277778,1.05473756,1.220791446,56.25,45.13888889,1.053210004,1.075456169,57.32758621,51.90972222,1.024696122,1.295076218,59.9137931,50.17361111
14,1.056660175,1.049827192,56.46551724,57.63888889,0.987182112,1.303727852,62.28448276,39.58333333,1.098275072,1.04270292,51.07758621,55.55555556,0.998635128,1.262553917,59.48275862,38.54166667,0.97694241,1.600221899,60.12931034,31.07638889,0.997109857,1.405898783,56.68103448,37.15277778,1.029987097,1.205035581,58.8362069,43.57638889,1.051063151,1.054205954,58.18965517,54.16666667,1.002158097,1.241863681,60.12931034,53.29861111
15,1.079545876,1.126463374,54.31034483,51.73611111,1.012026935,1.298368467,57.54310345,36.80555556,1.085736419,1.002653996,52.37068966,59.89583333,0.995555512,1.322089659,57.75862069,38.71527778,0.966215861,1.479561395,60.56034483,34.375,0.966611096,1.371785442,59.9137931,41.49305556,1.04840442,1.206520081,53.6637931,45.48611111,1.024590468,0.991342809,58.40517241,61.28472222,1.011464865,1.096779552,59.26724138,54.86111111
16,1.058502329,1.108119739,54.31034483,52.95138889,1.009891859,1.313521915,57.32758621,40.45138889,1.067361909,0.965412087,51.72413793,60.9375,0.934027637,1.240268522,62.5,39.58333333,0.957152893,1.63183864,58.40517241,25.17361111,0.962981169,1.431592928,60.99137931,40.10416667,1.009254377,1.199178629,57.32758621,44.61805556,1.025385733,1.029420177,58.18965517,55.38194444,1.015253353,1.104231682,57.75862069,53.125
17,1.060930659,1.01530736,54.95689655,60.06944444,0.955426989,1.292666316,62.06896552,41.49305556,1.054129253,0.967836751,55.60344828,58.68055556,0.951712791,1.210176534,61.20689655,49.65277778,0.908319736,1.541278243,67.24137931,33.50694444,0.99177944,1.318289823,60.12931034,39.40972222,1.03505268,1.196006139,57.32758621,43.75,0.998762899,0.974333889,61.20689655,59.20138889,0.974828907,1.189258324,60.56034483,54.51388889
18,1.049055696,1.044550717,56.89655172,60.76388889,0.963102696,1.310767558,60.99137931,36.63194444,1.064842485,0.972556386,52.15517241,58.15972222,0.936132273,1.218582286,60.56034483,43.05555556,0.894014373,1.622777528,65.30172414,33.68055556,0.949752101,1.403940784,63.14655172,40.625,0.993585561,1.159573012,59.05172414,49.65277778,0.959320496,0.927826875,62.71551724,62.5,0.987192553,1.185438097,59.9137931,54.6875
19,1.056479602,1.065328234,53.23275862,53.64583333,0.957844461,1.314299941,60.12931034,38.88888889,1.048542559,1.017892427,56.46551724,54.86111111,0.935839154,1.204865575,59.69827586,44.44444444,0.922577573,1.479008966,63.14655172,34.89583333,0.930652122,1.468386836,63.57758621,39.40972222,1.043292487,1.151594241,56.25,53.47222222,1.000812397,0.948264996,57.97413793,60.24305556,0.965211048,1.08475048,65.0862069,56.42361111
20,1.026840788,1.027577526,56.89655172,60.76388889,0.978690295,1.368611097,54.95689655,30.72916667,1.07690908,0.904183871,52.5862069,66.66666667,0.932963402,1.304240161,59.9137931,33.68055556,0.885707474,1.464099487,65.94827586,35.24305556,0.896116359,1.452132503,67.02586207,41.84027778,1.007627282,1.151466091,58.40517241,50.17361111,0.985053778,1.025692662,59.9137931,53.125,0.949032089,1.11983941,63.57758621,55.72916667
21,1.03474356,1.0673435,56.68103448,58.68055556,0.915473804,1.254135834,66.81034483,44.79166667,1.043312108,0.924365375,53.87931034,62.32638889,0.919345821,1.128589829,62.5,52.95138889,0.883758261,1.577083415,66.37931034,27.77777778,0.937542602,1.415170723,63.14655172,40.625,1.014427676,1.160282294,57.75862069,47.39583333,0.983449455,0.959704485,60.12931034,58.50694444,0.971724192,1.250868115,59.69827586,56.94444444
22,1.039822126,1.077406161,56.03448276,55.38194444,0.93870579,1.299552282,63.14655172,39.23611111,1.034561307,1.006593916,56.25,51.5625,0.91573253,1.209951493,63.14655172,44.09722222,0.859911925,1.517283175,65.51724138,32.11805556,0.921126958,1.347354717,63.36206897,42.1875,0.982262677,1.159525553,58.18965517,47.22222222,1.008155194,0.963486168,58.18965517,60.9375,0.936535667,1.226688173,66.81034483,54.34027778
23,1.031301087,1.026237428,59.26724138,59.375,0.900944268,1.263419244,66.37931034,43.75,1.021468562,0.917085985,58.40517241,65.27777778,0.901282865,1.193918334,65.94827586,43.92361111,0.885794113,1.585111949,64.43965517,31.42361111,0.896846082,1.471661515,66.1637931,39.58333333,0.996225024,1.165703535,60.99137931,47.04861111,0.995752187,0.978716566,59.48275862,59.02777778,0.924190973,1.228465339,64.65517241,52.95138889
24,1.028065085,1.033220728,56.46551724,59.72222222,0.910649787,1.264958196,65.94827586,44.96527778,1.018178933,1.016857372,57.97413793,48.61111111,0.935204198,1.291550848,59.69827586,32.98611111,0.864708674,1.419914749,68.53448276,37.32638889,0.897263567,1.436915451,64.87068966,39.40972222,0.972428891,1.093967623,61.63793103,55.38194444,0.947915404,0.887087736,63.79310345,64.0625,0.931642874,1.200373842,62.5,54.6875
25,0.990535286,1.020377947,59.05172414,60.59027778,0.897411402,1.251677871,66.1637931,43.57638889,1.011313735,0.890764356,59.05172414,66.31944444,0.894772236,1.28267218,64.22413793,38.88888889,0.855757026,1.42417366,67.02586207,34.72222222,0.899998886,1.394475473,67.02586207,40.45138889,0.950693188,1.109983577,62.28448276,53.47222222,0.943131293,0.895964874,64.22413793,62.5,0.926377105,1.241672297,64.43965517,51.04166667
